Date,Open,High,Low,Close,Adj Close,Volume,Day
2016-07-11,213.190002,214.070007,212.949997,213.399994,187.260559,73633900,593
2016-07-12,214.529999,215.300003,213.429993,214.949997,188.620682,101275600,594
2016-07-13,215.440002,215.449997,214.350006,214.919998,188.594391,87324100,595
2016-07-14,216.399994,216.669998,215.660004,216.119995,189.647415,91230900,596
2016-07-15,216.779999,217.009995,215.309998,215.830002,189.392899,107155400,597
2016-07-18,215.970001,216.600006,215.669998,216.410004,189.901855,58725900,598
2016-07-19,215.919998,216.229996,215.630005,216.190002,189.708847,54345700,599
2016-07-20,216.190002,217.369995,216.190002,217.089996,190.49852,58159500,600
2016-07-21,216.960007,217.220001,215.75,216.270004,189.779037,67777300,601
2016-07-22,216.410004,217.300003,216.100006,217.240005,190.630203,62787500,602
2016-07-25,217,217.059998,215.970001,216.649994,190.112457,55873100,603
2016-07-26,216.529999,217.169998,215.759995,216.75,190.200241,70080500,604
2016-07-27,217.190002,217.270004,215.619995,216.520004,189.998413,84083900,605
2016-07-28,216.289993,217.110001,215.75,216.770004,190.217773,65035700,606
2016-07-29,216.460007,217.539993,216.130005,217.119995,190.524872,79519400,607
2016-08-01,217.190002,217.649994,216.410004,216.940002,190.366959,73311400,608
2016-08-02,216.649994,216.830002,214.570007,215.550003,189.147202,92295500,609
2016-08-03,215.479996,216.25,215.130005,216.179993,189.700027,53993600,610
2016-08-04,216.309998,216.779999,214.25,216.410004,189.901855,46585500,611
2016-08-05,216.410004,218.229996,216.410004,218.179993,191.455063,71892200,612
2016-08-08,218.399994,218.520004,217.740005,218.050003,191.340958,39906500,613
2016-08-09,218.130005,218.759995,217.800003,218.179993,191.455063,51251700,614
2016-08-10,218.309998,218.399994,217.229996,217.639999,190.981232,57941100,615
2016-08-11,218.259995,218.940002,217.949997,218.649994,191.867493,72504300,616
2016-08-12,218.289993,218.710007,217.990005,218.460007,191.70079,61313500,617
2016-08-15,218.889999,219.5,218.880005,219.089996,192.253571,49813500,618
2016-08-16,218.600006,218.679993,217.960007,217.960007,191.261978,53213600,619
2016-08-17,218,218.529999,217.020004,218.369995,191.621796,75134300,620
2016-08-18,218.339996,218.899994,218.210007,218.860001,192.051773,52989300,621
2016-08-19,218.309998,218.75,217.740005,218.539993,191.770981,75443000,622
2016-08-22,218.259995,218.800003,217.830002,218.529999,191.762161,61368800,623
2016-08-23,219.25,219.600006,218.899994,218.970001,192.148315,53399200,624
2016-08-24,218.800003,218.910004,217.360001,217.850006,191.165482,71728900,625
2016-08-25,217.399994,218.190002,217.220001,217.699997,191.033844,69224800,626
2016-08-26,217.919998,219.119995,216.25,217.289993,190.674088,122506300,627
2016-08-29,217.440002,218.669998,217.399994,218.360001,191.613007,70502200,628
2016-08-30,218.259995,218.589996,217.350006,218,191.297104,58114500,629
2016-08-31,217.610001,217.75,216.470001,217.380005,190.753052,85269500,630
2016-09-01,217.369995,217.729996,216.029999,217.389999,190.761826,97844200,631
2016-09-02,218.389999,218.869995,217.699997,218.369995,191.621796,79293900,632
2016-09-06,218.699997,219.119995,217.860001,219.029999,192.200912,56702100,633
2016-09-07,218.839996,219.220001,218.300003,219.009995,192.183411,76554900,634
2016-09-08,218.619995,218.940002,218.149994,218.509995,191.744598,74102900,635
2016-09-09,216.970001,217.029999,213.25,213.279999,187.155304,221589100,636
2016-09-12,212.389999,216.809998,212.309998,216.339996,189.840454,168110900,637
2016-09-13,214.839996,215.149994,212.5,213.229996,187.111404,182828800,638
2016-09-14,213.289993,214.699997,212.5,213.149994,187.041183,134185500,639
2016-09-15,212.960007,215.729996,212.75,215.279999,188.910278,134427900,640
2016-09-16,213.479996,213.690002,212.570007,213.369995,188.180023,155236400,641
2016-09-19,214.130005,214.880005,213.029999,213.410004,188.215286,80250500,642
2016-09-20,214.410004,214.589996,213.380005,213.419998,188.224106,69665300,643
2016-09-21,214.240005,216.029999,213.440002,215.820007,190.34079,110284400,644
2016-09-22,217,217.529999,216.710007,217.179993,191.540253,76678700,645
2016-09-23,216.720001,216.880005,215.880005,215.990005,190.490768,73630900,646
2016-09-26,215.020004,215.229996,214.009995,214.240005,188.947357,89827300,647
2016-09-27,214.050003,215.679993,213.619995,215.570007,190.120316,78494800,648
2016-09-28,215.830002,216.820007,214.710007,216.639999,191.063965,87411000,649
2016-09-29,216.399994,216.869995,214.039993,214.679993,189.335373,128070600,650
2016-09-30,215.649994,217.119995,215.360001,216.300003,190.76413,117202900,651
2016-10-03,215.820007,216.039993,215.039993,215.779999,190.305481,83512100,652
2016-10-04,215.910004,216.169998,213.990005,214.679993,189.335373,119948100,653
2016-10-05,215.410004,216.130005,215.330002,215.630005,190.173264,72816000,654
2016-10-06,215.369995,216.039993,214.740005,215.779999,190.305481,62927400,655
2016-10-07,216.100006,216.300003,214.190002,215.039993,189.652893,89788300,656
2016-10-10,216.160004,216.699997,215.990005,216.160004,190.64061,51855000,657
2016-10-11,215.660004,215.740005,212.580002,213.429993,188.232895,130367400,658
2016-10-12,213.589996,214.320007,213.009995,213.710007,188.479889,73866100,659
2016-10-13,212.160004,213.589996,211.210007,213.009995,187.862503,101357000,660
2016-10-14,214.149994,214.690002,213.029999,213.119995,187.959518,93346200,661
2016-10-17,213.089996,213.389999,212.169998,212.380005,187.3069,58275700,662
2016-10-18,214.240005,214.309998,213.270004,213.710007,188.479889,76869700,663
2016-10-19,214.020004,214.639999,213.600006,214.279999,188.98259,66519200,664
2016-10-20,213.869995,214.529999,213.110001,213.880005,188.629852,73639800,665
2016-10-21,213.880005,214.080002,212.759995,213.979996,188.717987,89089100,666
2016-10-24,215,215.320007,214.479996,214.889999,189.520569,60146600,667
2016-10-25,214.679993,214.979996,213.979996,214.169998,188.885574,66542300,668
2016-10-26,213.210007,214.419998,212.929993,213.740005,188.506363,75705500,669
2016-10-27,214.580002,214.619995,213.080002,213.169998,188.003647,77220200,670
2016-10-28,213.139999,213.929993,211.710007,212.539993,187.447968,140623200,671
2016-10-31,212.929993,213.190002,212.360001,212.550003,187.456863,61272500,672
2016-11-01,212.929993,212.990005,209.600006,211.009995,186.098663,122781800,673
2016-11-02,210.649994,211.100006,209.229996,209.740005,184.978546,103330800,674
2016-11-03,209.990005,210.240005,208.460007,208.779999,184.131912,88939300,675
2016-11-04,208.910004,209.889999,208.380005,208.550003,183.929108,109122100,676
2016-11-07,208.550003,213.190002,208.550003,213.149994,187.985977,109794900,677
2016-11-08,212.690002,214.770004,212.380005,214.110001,188.832657,106772100,678
2016-11-09,212.369995,217.100006,212.339996,216.380005,190.834686,258429000,679
2016-11-10,217.300003,218.309998,215.220001,216.919998,191.310944,172113300,680
2016-11-11,216.080002,216.699997,215.320007,216.419998,190.86998,100552700,681
2016-11-14,217.029999,217.270004,215.720001,216.589996,191.019897,94580000,682
2016-11-15,217.039993,218.279999,216.800003,218.279999,192.510345,91652600,683
2016-11-16,217.559998,218.139999,217.419998,217.869995,192.148773,65617700,684
2016-11-17,218.050003,219.059998,217.919998,218.990005,193.136536,69797200,685
2016-11-18,219.070007,219.270004,218.289993,218.5,192.704437,86265800,686
2016-11-21,219.169998,220.179993,219,220.149994,194.159607,72402600,687
2016-11-22,220.509995,220.789993,219.729996,220.580002,194.538818,67429000,688
2016-11-23,219.979996,220.759995,219.75,220.699997,194.644623,56620200,689
2016-11-25,221.100006,221.559998,221.009995,221.520004,195.367859,37872300,690
2016-11-28,221.160004,221.479996,220.360001,220.479996,194.450623,76572500,691
2016-11-29,220.520004,221.440002,220.169998,220.910004,194.82988,69886700,692
2016-11-30,221.630005,221.820007,220.309998,220.380005,194.362427,113291800,693
2016-12-01,220.729996,220.729996,219.149994,219.570007,193.648102,79040500,694
2016-12-02,219.669998,220.25,219.259995,219.679993,193.745087,74840300,695
2016-12-05,220.649994,221.399994,220.419998,221,194.909241,67837800,696
2016-12-06,221.220001,221.740005,220.660004,221.699997,195.526596,59877400,697
2016-12-07,221.520004,224.669998,221.380005,224.600006,198.084213,110738100,698
2016-12-08,224.570007,225.699997,224.259995,225.149994,198.569275,99714400,699
2016-12-09,225.410004,226.529999,225.369995,226.509995,199.768738,88005800,700
2016-12-12,226.399994,226.960007,225.759995,226.25,199.539444,102016100,701
2016-12-13,227.020004,228.339996,227,227.759995,200.871155,110477500,702
2016-12-14,227.410004,228.229996,225.369995,225.880005,199.213135,142501800,703
2016-12-15,226.160004,227.809998,225.889999,226.809998,200.03334,124972600,704
2016-12-16,226.009995,226.080002,224.669998,225.039993,199.642136,156420200,705
2016-12-19,225.25,226.020004,225.080002,225.529999,200.076813,90341100,706
2016-12-20,226.149994,226.570007,225.880005,226.399994,200.848602,89838800,707
2016-12-21,226.25,226.449997,225.770004,225.770004,200.289734,67909000,708
2016-12-22,225.600006,225.740005,224.919998,225.380005,199.943741,56219100,709
2016-12-23,225.429993,225.720001,225.210007,225.710007,200.236496,36697800,710
2016-12-27,226.020004,226.729996,226,226.270004,200.733292,42672500,711
2016-12-28,226.570007,226.589996,224.270004,224.399994,199.074326,64095000,712
2016-12-29,224.479996,224.889999,223.839996,224.350006,199.029953,48696100,713
2016-12-30,224.729996,224.830002,222.729996,223.529999,198.302536,108998300,714
2017-01-03,225.039993,225.830002,223.880005,225.240005,199.81955,91366500,715
2017-01-04,225.619995,226.75,225.610001,226.580002,201.008301,78744400,716
2017-01-05,226.270004,226.580002,225.479996,226.399994,200.848602,78379000,717
2017-01-06,226.529999,227.75,225.899994,227.210007,201.567245,71559900,718
2017-01-09,226.910004,227.070007,226.419998,226.460007,200.90184,46939700,719
2017-01-10,226.479996,227.449997,226.009995,226.460007,200.90184,63771900,720
2017-01-11,226.360001,227.100006,225.589996,227.100006,201.469604,74650000,721
2017-01-12,226.5,226.75,224.960007,226.529999,200.963959,72113200,722
2017-01-13,226.729996,227.399994,226.690002,227.050003,201.425262,62717900,723
2017-01-17,226.309998,226.779999,225.800003,226.25,200.715546,61240800,724
2017-01-18,226.539993,226.800003,225.899994,226.75,201.159058,54793300,725
2017-01-19,226.839996,227,225.410004,225.910004,200.41394,66608800,726
2017-01-20,226.699997,227.309998,225.970001,226.740005,201.150223,129168600,727
2017-01-23,226.740005,226.809998,225.270004,226.149994,200.626846,75061600,728
2017-01-24,226.399994,228.080002,226.270004,227.600006,201.913193,95555300,729
2017-01-25,228.699997,229.570007,228.509995,229.570007,203.660873,84437700,730
2017-01-26,229.399994,229.710007,229.009995,229.330002,203.447952,59970700,731
2017-01-27,229.419998,229.589996,228.759995,228.970001,203.128571,59711100,732
2017-01-30,228.169998,228.199997,226.410004,227.550003,201.86882,79737300,733
2017-01-31,226.979996,227.600006,226.320007,227.529999,201.85112,75880800,734
2017-02-01,227.529999,228.589996,226.940002,227.619995,201.930908,79117700,735
2017-02-02,227.619995,228.100006,226.820007,227.770004,202.064056,69657600,736
2017-02-03,228.820007,229.550003,228.460007,229.339996,203.456802,80563200,737
2017-02-06,228.869995,229.330002,228.539993,228.929993,203.093094,57790100,738
2017-02-07,229.380005,229.660004,228.720001,228.940002,203.101944,57931200,739
2017-02-08,228.940002,229.389999,228.309998,229.240005,203.368118,51566200,740
2017-02-09,229.240005,230.949997,229.240005,230.600006,204.574615,65955200,741
2017-02-10,231,231.770004,230.619995,231.509995,205.381912,66015900,742
2017-02-13,232.080002,233.070007,232.050003,232.770004,206.499695,55182100,743
2017-02-14,232.559998,233.710007,232.160004,233.699997,207.324738,71109000,744
2017-02-15,233.449997,235.139999,233.389999,234.919998,208.407059,86785800,745
2017-02-16,234.949997,235.160004,233.850006,234.720001,208.229645,84722400,746
2017-02-17,233.949997,235.089996,233.929993,235.089996,208.557861,77204100,747
2017-02-21,235.520004,236.690002,235.509995,236.490005,209.799866,88946100,748
2017-02-22,236.020004,236.539993,235.830002,236.279999,209.613571,62115200,749
2017-02-23,236.880005,236.899994,235.559998,236.440002,209.755524,74615900,750
2017-02-24,235.460007,236.789993,235.410004,236.740005,210.021637,82381600,751
2017-02-27,236.639999,237.309998,236.350006,237.110001,210.34993,56515400,752
2017-02-28,236.669998,236.949997,236.020004,236.470001,209.78215,96961900,753
2017-03-01,238.389999,240.320007,238.369995,239.779999,212.718521,149158200,754
2017-03-02,239.559998,239.570007,238.210007,238.270004,211.378983,70246000,755
2017-03-03,238.169998,238.610001,237.729996,238.419998,211.512024,81974300,756
2017-03-06,237.5,238.119995,237.009995,237.710007,210.882202,55391500,757
2017-03-07,237.360001,237.770004,236.759995,237,210.252274,65103700,758
2017-03-08,237.339996,237.639999,236.399994,236.559998,209.861954,78168800,759
2017-03-09,236.699997,237.240005,235.740005,236.860001,210.128098,90683900,760
2017-03-10,237.970001,238.020004,236.589996,237.690002,210.864441,81991700,761
2017-03-13,237.619995,237.860001,237.240005,237.809998,210.970917,57256800,762
2017-03-14,237.179993,237.240005,236.190002,236.899994,210.163574,59880800,763
2017-03-15,237.559998,239.440002,237.289993,238.949997,211.982208,96081800,764
2017-03-16,239.110001,239.199997,238.100006,238.479996,211.565262,78344000,765
2017-03-17,237.75,237.970001,237.029999,237.029999,211.193726,89002100,766
2017-03-20,237.029999,237.360001,236.320007,236.770004,210.962051,52537000,767
2017-03-21,237.470001,237.610001,233.580002,233.729996,208.253433,131809300,768
2017-03-22,233.770004,234.610001,233.050003,234.279999,208.743484,97569200,769
2017-03-23,234.279999,235.339996,233.600006,234.029999,208.520721,100410300,770
2017-03-24,234.380005,235.039993,232.960007,233.860001,208.369293,112504900,771
2017-03-27,231.929993,233.919998,231.610001,233.619995,208.155426,87454500,772
2017-03-28,233.270004,235.809998,233.139999,235.320007,209.67012,93483900,773
2017-03-29,234.990005,235.809998,234.729996,235.539993,209.86615,61950400,774
2017-03-30,235.470001,236.520004,235.270004,236.289993,210.534393,56737900,775
2017-03-31,235.899994,236.509995,235.679993,235.740005,210.044327,73733100,776
2017-04-03,235.800003,236.029999,233.910004,235.330002,209.679047,85546500,777
2017-04-04,235,235.580002,234.559998,235.479996,209.812637,56466200,778
2017-04-05,236.259995,237.389999,234.539993,234.779999,209.188965,108800600,779
2017-04-06,234.940002,236.039993,234.429993,235.440002,209.777054,69135800,780
2017-04-07,235.149994,236,234.639999,235.199997,209.563187,74412300,781
2017-04-10,235.360001,236.259995,234.729996,235.339996,209.687988,67615300,782
2017-04-11,234.899994,235.179993,233.339996,235.059998,209.438431,88045300,783
2017-04-12,234.740005,234.960007,233.770004,234.029999,208.520721,81864400,784
2017-04-13,233.639999,234.490005,232.509995,232.509995,207.166443,92880400,785
2017-04-17,233.110001,234.570007,232.880005,234.570007,209.001892,68405400,786
2017-04-18,233.720001,234.490005,233.080002,233.869995,208.378174,83225800,787
2017-04-19,234.520004,234.949997,233.179993,233.440002,207.995087,68699900,788
2017-04-20,234.149994,235.850006,233.779999,235.339996,209.687988,92572200,789
2017-04-21,235.25,235.309998,234.130005,234.589996,209.019684,110389800,790
2017-04-24,237.179993,237.410004,234.559998,237.169998,211.318466,119209900,791
2017-04-25,237.910004,238.949997,237.809998,238.550003,212.548035,76698300,792
2017-04-26,238.509995,239.529999,238.350006,238.399994,212.414383,84702500,793
2017-04-27,238.770004,238.949997,237.979996,238.600006,212.59259,57410300,794
2017-04-28,238.899994,238.929993,237.929993,238.080002,212.129257,63532800,795
2017-05-01,238.679993,239.169998,238.199997,238.679993,212.66394,66882500,796
2017-05-02,238.839996,238.979996,238.300003,238.770004,212.744095,57375700,797
2017-05-03,238.770004,238.880005,237.699997,238.479996,212.485657,73137700,798
2017-05-04,238.830002,238.919998,237.779999,238.759995,212.735168,61462700,799
2017-05-05,239.190002,239.720001,238.679993,239.699997,213.572723,62001300,800
2017-05-08,239.75,239.919998,239.169998,239.660004,213.537109,48385700,801
2017-05-09,239.960007,240.190002,239.039993,239.440002,213.341019,51363200,802
2017-05-10,239.389999,239.869995,239.149994,239.869995,213.724167,54293800,803
2017-05-11,239.350006,239.570007,238.130005,239.380005,213.287582,62358300,804
2017-05-12,239.089996,239.429993,238.669998,238.979996,212.931152,53912700,805
2017-05-15,239.470001,240.440002,239.449997,240.300003,214.10733,61918900,806
2017-05-16,240.639999,240.669998,239.630005,240.080002,213.91127,51241800,807
2017-05-17,240.080002,240.080002,235.75,235.820007,210.115631,172174100,808
2017-05-18,235.729996,237.75,235.429993,236.770004,210.962051,107047700,809
2017-05-19,237.330002,239.080002,237.270004,238.309998,212.334167,115011400,810
2017-05-22,238.899994,239.710007,238.820007,239.520004,213.412292,61010600,811
2017-05-23,239.949997,240.240005,239.509995,240.050003,213.884552,48341700,812
2017-05-24,240.320007,240.729996,239.929993,240.610001,214.383499,46927700,813
2017-05-25,241.199997,242.080002,240.960007,241.759995,215.408142,64071700,814
2017-05-26,241.539993,241.899994,241.449997,241.710007,215.363586,46629900,815
2017-05-30,241.339996,241.789993,241.160004,241.5,215.176498,35201900,816
2017-05-31,241.839996,241.880005,240.639999,241.440002,215.123016,91796000,817
2017-06-01,241.970001,243.380005,241.639999,243.360001,216.83374,68962000,818
2017-06-02,243.419998,244.350006,243.080002,244.169998,217.555511,88666100,819
2017-06-05,243.970001,244.300003,243.759995,243.990005,217.39505,44698800,820
2017-06-06,243.339996,243.979996,243.119995,243.210007,216.700134,50375400,821
2017-06-07,243.600006,243.919998,242.830002,243.660004,217.101044,54144300,822
2017-06-08,243.770004,244.330002,243.169998,243.779999,217.207947,65950700,823
2017-06-09,244.089996,245.009995,241.949997,243.410004,216.878296,132256400,824
2017-06-12,243.130005,243.419998,242.380005,243.360001,216.83374,86108100,825
2017-06-13,243.979996,244.610001,243.580002,244.550003,217.894073,60067000,826
2017-06-14,244.860001,244.869995,243.289993,244.240005,217.617828,78602300,827
2017-06-15,242.679993,243.910004,242.360001,243.770004,217.199036,66464900,828
2017-06-16,242.770004,242.830002,241.630005,242.639999,217.246536,84553100,829
2017-06-19,243.589996,244.729996,243.479996,244.660004,219.055099,65123800,830
2017-06-20,244.25,244.259995,242.990005,243.009995,217.577789,56906400,831
2017-06-21,243.460007,243.589996,242.410004,242.949997,217.524094,55977600,832
2017-06-22,242.960007,243.529999,242.639999,242.839996,217.425583,44148100,833
2017-06-23,242.910004,243.509995,242.470001,243.130005,217.685242,66986800,834
2017-06-26,243.899994,244.380005,243.050003,243.289993,217.82843,56700500,835
2017-06-27,243.039993,243.380005,241.309998,241.330002,216.073639,82247700,836
2017-06-28,242.5,243.720001,242.229996,243.490005,218.007568,70042600,837
2017-06-29,243.660004,243.720001,239.960007,241.350006,216.091537,106949700,838
2017-06-30,242.279999,242.710007,241.580002,241.800003,216.494461,86820700,839
2017-07-03,242.880005,243.380005,242.210007,242.210007,216.861526,39153800,840
2017-07-05,242.630005,243.009995,241.699997,242.770004,217.362915,54427600,841
2017-07-06,241.889999,242.029999,240.339996,240.550003,215.375259,65400800,842
2017-07-07,241.210007,242.279999,240.559998,242.110001,216.772018,57972300,843
2017-07-10,242.110001,242.800003,241.759995,242.369995,217.004761,36663300,844
2017-07-11,242.369995,242.550003,240.850006,242.190002,216.843674,50354600,845
2017-07-12,243.300003,244.199997,243.300003,244.009995,218.473129,59610400,846
2017-07-13,244.020004,244.550003,243.759995,244.419998,218.84024,39471600,847
2017-07-14,244.419998,245.970001,244.309998,245.559998,219.860931,60262700,848
2017-07-17,245.470001,245.910004,245.330002,245.529999,219.834076,33531900,849
2017-07-18,245.059998,245.720001,244.669998,245.660004,219.95047,42742500,850
2017-07-19,246.020004,247,246.009995,246.990005,221.141296,51034300,851
2017-07-20,247.279999,247.419998,246.470001,247.100006,221.239761,47135200,852
2017-07-21,246.440002,246.910004,246.179993,246.880005,221.04277,82340800,853
2017-07-24,246.789993,246.979996,246.279999,246.820007,220.989059,46622300,854
2017-07-25,247.679993,247.800003,247.160004,247.419998,221.526306,54915600,855
2017-07-26,247.75,247.789993,247.130005,247.429993,221.535202,47575400,856
2017-07-27,247.960007,248,245.679993,247.199997,221.329285,70766600,857
2017-07-28,246.649994,247.059998,246.130005,246.910004,221.069626,50088400,858
2017-07-31,247.369995,247.479996,246.529999,246.770004,220.94429,65838700,859
2017-08-01,247.460007,247.5,246.720001,247.320007,221.436752,55050400,860
2017-08-02,247.470001,247.600006,246.369995,247.440002,221.544205,47211200,861
2017-08-03,247.309998,247.339996,246.639999,246.960007,221.11441,40856000,862
2017-08-04,247.520004,247.789993,246.970001,247.410004,221.517334,60191800,863
2017-08-07,247.490005,247.869995,247.369995,247.869995,221.929199,31995000,864
2017-08-08,247.509995,248.910004,246.830002,247.259995,221.383011,61719400,865
2017-08-09,246.470001,247.309998,246.059998,247.25,221.374084,62632600,866
2017-08-10,246.289993,246.440002,243.699997,243.759995,218.249344,120479500,867
2017-08-11,244.020004,244.800003,243.75,244.119995,218.571671,74869900,868
2017-08-14,245.589996,246.789993,245.550003,246.539993,220.738388,73291900,869
2017-08-15,246.979996,247,246.160004,246.509995,220.711517,55242700,870
2017-08-16,247.110001,247.570007,246.449997,246.940002,221.096558,56715500,871
2017-08-17,246.240005,246.600006,243.089996,243.089996,217.649414,128490400,872
2017-08-18,242.899994,244.190002,242.199997,242.710007,217.309204,136748000,873
2017-08-21,242.639999,243.199997,241.830002,242.899994,217.479263,65469700,874
2017-08-22,243.570007,245.619995,243.550003,245.440002,219.753494,63140100,875
2017-08-23,244.330002,245.050003,244.160004,244.559998,218.965607,50203800,876
2017-08-24,245,245.179993,243.75,243.990005,218.455246,50741700,877
2017-08-25,244.899994,245.610001,244.389999,244.559998,218.965607,64445900,878
2017-08-28,245.169998,245.199997,244.089996,244.570007,218.974548,40565600,879
2017-08-29,243.059998,245.149994,242.929993,244.850006,219.22522,51135700,880
2017-08-30,244.830002,246.320007,244.619995,246.009995,220.26384,62030800,881
2017-08-31,246.720001,247.770004,246.050003,247.490005,221.588928,103803900,882
2017-09-01,247.919998,248.330002,247.669998,247.839996,221.902313,62007000,883
2017-09-05,247.259995,247.520004,244.949997,246.059998,220.308624,91398800,884
2017-09-06,246.839996,247.279999,246.229996,246.899994,221.060715,57916900,885
2017-09-07,247.25,247.270004,246.399994,246.869995,221.033829,58034700,886
2017-09-08,246.539993,247.110001,246.300003,246.580002,220.774216,63832800,887
2017-09-11,248.039993,249.300003,248.020004,249.210007,223.128937,71364800,888
2017-09-12,249.630005,250.089996,249.419998,250.050003,223.881027,56896000,889
2017-09-13,249.720001,250.210007,249.589996,250.169998,223.988464,59228000,890
2017-09-14,249.800003,250.320007,249.600006,250.089996,223.916824,95446300,891
2017-09-15,248.690002,249.289993,248.570007,249.190002,224.218277,95432400,892
2017-09-18,249.610001,250.119995,249.279999,249.720001,224.69516,46235200,893
2017-09-19,250,250.070007,249.600006,249.970001,224.920166,47108100,894
2017-09-20,250.070007,250.190002,248.919998,250.059998,225.001099,59574100,895
2017-09-21,249.880005,249.979996,249.190002,249.389999,224.398224,48211400,896
2017-09-22,249.050003,249.630005,249.020004,249.440002,224.443237,51214000,897
2017-09-25,249.149994,249.550003,248.080002,248.929993,223.984314,57064400,898
2017-09-26,249.419998,249.699997,248.809998,249.080002,224.119339,54082000,899
2017-09-27,249.880005,250.490005,248.869995,250.050003,224.992096,81001400,900
2017-09-28,249.729996,250.440002,249.630005,250.350006,225.262024,44778800,901
2017-09-29,250.339996,251.320007,250.130005,251.229996,226.053864,85578000,902
2017-10-02,251.490005,252.320007,251.289993,252.320007,227.034653,59023000,903
2017-10-03,252.320007,252.889999,252.229996,252.860001,227.520523,66810200,904
2017-10-04,252.690002,253.440002,252.559998,253.160004,227.790451,55953600,905
2017-10-05,253.539993,254.679993,253.199997,254.660004,229.140167,63522800,906
2017-10-06,254.149994,254.699997,253.850006,254.369995,228.879181,80646000,907
2017-10-09,254.630005,254.699997,253.649994,253.949997,228.501282,35803100,908
2017-10-10,254.600006,255.050003,253.979996,254.619995,229.104187,43057400,909
2017-10-11,254.509995,255.020004,254.320007,255.020004,229.46405,47674300,910
2017-10-12,254.660004,255.059998,254.369995,254.639999,229.122147,47065100,911
2017-10-13,255.139999,255.270004,254.639999,254.949997,229.401031,54800400,912
2017-10-16,255.210007,255.509995,254.820007,255.289993,229.706985,38221700,913
2017-10-17,255.229996,255.520004,254.979996,255.470001,229.868942,31561000,914
2017-10-18,255.899994,255.949997,255.5,255.720001,230.093872,40888300,915
2017-10-19,254.830002,255.830002,254.350006,255.789993,230.156876,61903800,916
2017-10-20,256.700012,257.140015,255.770004,257.109985,231.344589,89176400,917
2017-10-23,257.480011,257.51001,256.019989,256.109985,230.444809,63915300,918
2017-10-24,256.600006,256.829987,256.149994,256.559998,230.849747,66935900,919
2017-10-25,256.179993,256.309998,254,255.289993,229.706985,103715300,920
2017-10-26,255.990005,256.299988,255.479996,255.619995,230.003922,69798000,921
2017-10-27,256.470001,257.890015,255.630005,257.709991,231.884476,85562500,922
2017-10-30,256.470001,257.600006,256.410004,256.75,231.020676,54285700,923
2017-10-31,257.179993,257.440002,256.809998,257.149994,231.3806,60304800,924
2017-11-01,258.040009,258.429993,257.070007,257.48999,231.686493,54202700,925
2017-11-02,257.410004,257.75,256.190002,257.589996,231.776505,56449500,926
2017-11-03,257.769989,258.5,257.299988,258.450012,232.550369,59589700,927
2017-11-06,258.299988,259,258.220001,258.850006,232.910248,49652600,928
2017-11-07,258.970001,259.350006,258.089996,258.670013,232.748276,57502200,929
2017-11-08,258.470001,259.220001,258.149994,259.109985,233.144119,50469600,930
2017-11-09,257.730011,258.390015,256.359985,258.170013,232.298386,95085500,931
2017-11-10,257.730011,258.290009,257.369995,258.089996,232.226379,59984700,932
2017-11-13,257.309998,258.589996,257.269989,258.329987,232.442337,50228600,933
2017-11-14,257.410004,257.850006,256.519989,257.730011,231.902496,61315200,934
2017-11-15,256.619995,257.220001,255.630005,256.440002,230.741745,80811500,935
2017-11-16,257.519989,259.040009,257.470001,258.619995,232.703323,67777000,936
2017-11-17,258.220001,258.589996,257.769989,257.859985,232.019409,75756800,937
2017-11-20,258.140015,258.519989,257.859985,258.299988,232.415329,48075500,938
2017-11-21,259.179993,260.200012,258.26001,259.98999,233.935974,69176800,939
2017-11-22,260,260.149994,259.570007,259.76001,233.72905,45033400,940
2017-11-24,260.320007,260.480011,260.160004,260.359985,234.268906,27856500,941
2017-11-27,260.410004,260.75,260,260.230011,234.151947,52274900,942
2017-11-28,260.76001,262.899994,260.649994,262.869995,236.52739,98971700,943
2017-11-29,263.019989,263.630005,262.200012,262.709991,236.383453,77512100,944
2017-11-30,263.76001,266.049988,263.670013,265.01001,238.452957,127894400,945
2017-12-01,264.76001,265.309998,260.76001,264.459991,237.958038,164390900,946
2017-12-04,266.309998,266.799988,264.079987,264.140015,237.670074,94040600,947
2017-12-05,263.190002,265.149994,263.040009,263.190002,236.815277,77994500,948
2017-12-06,263.299988,263.730011,262.709991,263.23999,236.860291,75898600,949
2017-12-07,264.070007,264.429993,262.940002,264.070007,237.607147,77218600,950
2017-12-08,265.160004,265.519989,264.029999,265.51001,238.902863,76563900,951
2017-12-11,266.309998,266.380005,265.480011,266.309998,239.622665,83077500,952
2017-12-12,267.209991,267.320007,266.350006,266.779999,240.045609,85195800,953
2017-12-13,267.059998,267.559998,266.649994,266.75,240.0186,102905400,954
2017-12-14,267.089996,267.220001,265.600006,265.660004,239.037796,100666700,955
2017-12-15,265.450012,267.040009,265.390015,266.51001,241.028351,144610300,956
2017-12-18,268.100006,268.600006,267.980011,268.200012,242.556763,83653600,957
2017-12-19,268.480011,268.529999,267.089996,267.170013,241.625229,82382900,958
2017-12-20,268.269989,268.329987,266.690002,267.029999,241.498642,76751500,959
2017-12-21,267.73999,268.390015,267.299988,267.579987,241.996094,67032300,960
2017-12-22,267.600006,267.640015,266.899994,267.51001,241.932816,78720900,961
2017-12-26,267.049988,267.440002,266.890015,267.190002,241.643326,45244400,962
